"Wavelength","BG18",      "BG25",      "BG3",       "BG36",      "BG38",      "BG39",      "BG40",      "BG42",      "BG47",      "BG55",      "BG59",      "BG60",      "BG60HT",    "BG61",      "BG62",      "BG62HT",    "BG63",      "BG64",      "BG66",      "BG66HS",    "BG67",      "BG67HT",    "BG7",       "GG395",     "GG400",     "GG420",     "GG435",     "GG455",     "GG475",     "GG495",     "KG1",       "KG2",       "KG3",       "KG5",       "N-WG205",   "N-WG280",   "N-WG295",   "N-WG305",   "N-WG320",   "N-WG360",   "NG1",       "NG11",      "NG3",       "NG4",       "NG5",       "NG9",       "OG515",     "OG530",     "OG550",     "OG570",     "OG590",     "RG1000",    "RG610",     "RG630",     "RG645",     "RG665",     "RG695",     "RG715",     "RG780",     "RG830",     "RG850",     "RG9",       "RG905",     "S7000",     "S7005",     "S7010N",    "S8008G",    "S8022",     "S8023",     "S8612",     "S8802",     "S8806A",    "S8808",     "S8809",     "S8851",     "UG1",       "UG11",      "UG2A",      "UG5",       "VG20",      "VG9"
910,         1.184e-05,   0.3517,      0.9872,      0.8023,      0.01996,     1e-05,       0.00185,     1.546e-05,   1e-05,       1.292e-05,   1e-05,       3.967e-05,   5.03e-05,    0.0004741,   1e-05,       1e-05,       0.04868,     0.2722,      1e-05,       1e-05,       1e-05,       1e-05,       0.005299,    0.9439,      0.9541,      0.9523,      0.9464,      0.9426,      0.9468,      0.9432,      0.06939,     0.2457,      0.007401,    0.00141,     1.0,         0.9999,      0.9999,      0.9993,      0.999,       0.9971,      0.005665,    0.67,        0.22,        0.337,       0.4487,      0.131,       0.9482,      0.9536,      0.9546,      0.9513,      0.9473,      0.1073,      0.9653,      0.9608,      0.9636,      0.9756,      0.9728,      0.9797,      0.993,       0.9927,      0.9651,      0.8651,      0.9742,      0.9967,      0.9981,      0.9879,      0.1449,      1e-05,       1e-05,       1e-05,       0.1893,      0.6332,      0.3809,      0.2503,      0.7746,      0.08073,     0.006114,    0.08713,     0.6606,      1e-05,       0.05926
920,         1.265e-05,   0.3598,      0.986,       0.9102,      0.0202,      1e-05,       0.001964,    1.658e-05,   1e-05,       1.416e-05,   1e-05,       4.945e-05,   4.952e-05,   0.0005553,   1e-05,       1.017e-05,   0.05153,     0.2787,      1e-05,       1e-05,       1e-05,       1e-05,       0.005997,    0.9431,      0.9537,      0.9517,      0.9457,      0.9417,      0.9461,      0.9422,      0.06017,     0.228,       0.005677,    0.001,       1.0,         0.9999,      0.9999,      0.9994,      0.999,       0.9965,      0.005865,    0.664,       0.218,       0.33,        0.4416,      0.129,       0.9474,      0.9529,      0.954,       0.9507,      0.9466,      0.1407,      0.9649,      0.9604,      0.9632,      0.9754,      0.9728,      0.9798,      0.9931,      0.9943,      0.9706,      0.8505,      0.9727,      0.9973,      0.992,       0.9718,      0.156,       1e-05,       1e-05,       1e-05,       0.1902,      0.8198,      0.4066,      0.269,       0.7541,      0.07633,     0.006368,    0.08362,     0.6628,      1e-05,       0.06255
930,         1.465e-05,   0.3683,      0.9842,      0.9718,      0.02103,     1e-05,       0.002136,    1.816e-05,   1e-05,       1.59e-05,    1e-05,       5.977e-05,   6.534e-05,   0.0006122,   1.165e-05,   1.146e-05,   0.05418,     0.285,       1e-05,       1e-05,       1e-05,       1e-05,       0.006812,    0.9422,      0.9533,      0.9512,      0.9451,      0.9409,      0.9454,      0.9413,      0.05187,     0.213,       0.004323,    0.0007311,   1.0,         0.9999,      0.9999,      0.9994,      0.999,       0.9967,      0.006039,    0.66,        0.215,       0.325,       0.4364,      0.128,       0.9467,      0.9523,      0.9534,      0.9502,      0.9459,      0.1822,      0.9646,      0.96,        0.9628,      0.9752,      0.9727,      0.9799,      0.9931,      0.9951,      0.9743,      0.8328,      0.9706,      0.997,       0.9813,      0.945,       0.1658,      1e-05,       1e-05,       1e-05,       0.1869,      0.9342,      0.4304,      0.2877,      0.7354,      0.07269,     0.007,       0.08186,     0.6694,      1e-05,       0.066
940,         1.771e-05,   0.3764,      0.981,       0.987,       0.02227,     1e-05,       0.00236,     2.045e-05,   1e-05,       1.824e-05,   1e-05,       7.197e-05,   8.1e-05,     0.0006917,   1.541e-05,   1.861e-05,   0.05756,     0.2938,      1e-05,       1e-05,       1e-05,       1e-05,       0.007737,    0.9416,      0.9529,      0.9507,      0.9444,      0.9402,      0.9449,      0.9405,      0.04499,     0.2001,      0.003458,    0.000532,    1.0,         0.9999,      0.9999,      0.9995,      0.9991,      0.9959,      0.006463,    0.655,       0.213,       0.322,       0.4293,      0.128,       0.9459,      0.9517,      0.9529,      0.9497,      0.9454,      0.2248,      0.9643,      0.9596,      0.9624,      0.9751,      0.9727,      0.9801,      0.9931,      0.9954,      0.9765,      0.8137,      0.9682,      0.997,       0.9737,      0.9254,      0.1757,      1e-05,       1e-05,       1e-05,       0.1825,      0.9813,      0.4446,      0.3005,      0.7207,      0.06916,     0.00809,     0.07948,     0.6745,      1e-05,       0.06967
950,         2.149e-05,   0.385,       0.9764,      0.9857,      0.02371,     1e-05,       0.002607,    2.35e-05,    1e-05,       2.132e-05,   1e-05,       8.963e-05,   9.477e-05,   0.0008146,   1.755e-05,   2.151e-05,   0.06141,     0.3014,      1e-05,       1e-05,       1e-05,       1e-05,       0.008668,    0.9409,      0.9525,      0.9503,      0.9438,      0.9396,      0.9443,      0.9398,      0.03971,     0.185,       0.002746,    0.0003917,   1.0,         0.9999,      0.9999,      0.9995,      0.9991,      0.9961,      0.006682,    0.652,       0.211,       0.316,       0.422,       0.127,       0.9452,      0.9512,      0.9523,      0.9492,      0.9448,      0.2726,      0.964,       0.9593,      0.9621,      0.975,       0.9727,      0.9802,      0.993,       0.9956,      0.9782,      0.7936,      0.9651,      0.9973,      0.9758,      0.9309,      0.1848,      1e-05,       1e-05,       1.169e-05,   0.1769,      0.993,       0.4556,      0.3134,      0.7278,      0.06633,     0.00939,     0.07743,     0.6826,      1e-05,       0.07392
960,         2.56e-05,    0.3932,      0.9712,      0.9792,      0.02505,     1.176e-05,   0.00288,     2.852e-05,   1e-05,       2.533e-05,   1e-05,       0.0001064,   0.0001248,   0.0009997,   2.479e-05,   2.868e-05,   0.06548,     0.31,        1e-05,       1e-05,       1e-05,       1e-05,       0.009771,    0.9404,      0.9521,      0.9499,      0.9432,      0.9391,      0.9438,      0.9391,      0.03543,     0.1726,      0.002212,    0.0002877,   1.0,         0.9999,      0.9999,      0.9996,      0.9992,      0.9965,      0.007102,    0.645,       0.209,       0.312,       0.4175,      0.1246,      0.9445,      0.9506,      0.9518,      0.9488,      0.9443,      0.3177,      0.9638,      0.9591,      0.9617,      0.9749,      0.9727,      0.9803,      0.993,       0.9958,      0.9792,      0.7697,      0.9615,      0.997,       0.9844,      0.9561,      0.1948,      1e-05,       1e-05,       1.407e-05,   0.1712,      0.9957,      0.4655,      0.3256,      0.7282,      0.06451,     0.011,       0.07516,     0.6876,      1e-05,       0.079
970,         3e-05,       0.4017,      0.9651,      0.9692,      0.0265,      1.474e-05,   0.003228,    3.496e-05,   1e-05,       3.049e-05,   1e-05,       0.0001346,   0.0001384,   0.001164,    2.87e-05,    3.657e-05,   0.06997,     0.3187,      1e-05,       1e-05,       1e-05,       1e-05,       0.011,       0.9398,      0.9517,      0.9495,      0.9426,      0.9386,      0.9434,      0.9386,      0.03157,     0.1611,      0.00174,     0.0002153,   1.0,         0.9999,      0.9999,      0.9996,      0.9992,      0.9959,      0.007607,    0.643,       0.207,       0.308,       0.4104,      0.1229,      0.9439,      0.9501,      0.9513,      0.9483,      0.9438,      0.3676,      0.9635,      0.9589,      0.9614,      0.9748,      0.9726,      0.9804,      0.9933,      0.9959,      0.9802,      0.7403,      0.9572,      0.9969,      0.993,       0.9777,      0.2037,      1e-05,       1e-05,       1.696e-05,   0.1663,      0.9957,      0.4745,      0.3377,      0.634,       0.06314,     0.013,       0.07294,     0.6962,      1e-05,       0.08434
980,         3.747e-05,   0.4106,      0.9574,      0.9582,      0.02805,     1.859e-05,   0.003631,    4.313e-05,   1e-05,       3.711e-05,   1e-05,       0.0001709,   0.0001873,   0.001375,    4.02e-05,    4.364e-05,   0.07511,     0.3291,      1e-05,       1e-05,       1e-05,       1e-05,       0.01244,     0.9393,      0.9512,      0.9491,      0.942,       0.9382,      0.9429,      0.9381,      0.0279,      0.151,       0.001401,    0.0001633,   1.0,         0.9999,      0.9999,      0.9997,      0.9993,      0.9955,      0.007578,    0.639,       0.205,       0.304,       0.405,       0.1231,      0.9433,      0.9497,      0.9508,      0.9479,      0.9434,      0.4135,      0.9633,      0.9587,      0.9611,      0.9748,      0.9726,      0.9805,      0.9937,      0.996,       0.9811,      0.7052,      0.952,       0.9965,      0.9984,      0.9918,      0.2149,      1e-05,       1e-05,       2.08e-05,    0.1615,      0.996,       0.4839,      0.3497,      0.6015,      0.06293,     0.0152,      0.07087,     0.703,       1e-05,       0.08972
990,         4.756e-05,   0.4192,      0.9484,      0.9499,      0.03,        2.366e-05,   0.004064,    5.297e-05,   1e-05,       4.557e-05,   1e-05,       0.0002146,   0.0002146,   0.001621,    4.506e-05,   5.597e-05,   0.07958,     0.3379,      1.054e-05,   1.098e-05,   1e-05,       1e-05,       0.01407,     0.9388,      0.9508,      0.9488,      0.9415,      0.9377,      0.9424,      0.9376,      0.02477,     0.1415,      0.001092,    0.0001256,   1.0,         0.9999,      0.9999,      0.9997,      0.9993,      0.9953,      0.008216,    0.636,       0.204,       0.301,       0.4022,      0.1231,      0.9429,      0.9492,      0.9503,      0.9475,      0.943,       0.4614,      0.9631,      0.9585,      0.9608,      0.9748,      0.9726,      0.9806,      0.9939,      0.9961,      0.9821,      0.6662,      0.9458,      0.9968,      0.9973,      0.9972,      0.2249,      1e-05,       1e-05,       2.577e-05,   0.1568,      0.9954,      0.4972,      0.361,       0.7979,      0.06107,     0.01825,     0.06786,     0.7112,      1e-05,       0.09538
1000,        5.807e-05,   0.427,       0.9369,      0.9445,      0.03196,     3.013e-05,   0.004527,    6.464e-05,   1e-05,       5.634e-05,   1e-05,       0.0002576,   0.0002823,   0.001899,    6.306e-05,   7.191e-05,   0.08513,     0.3475,      1.418e-05,   1.558e-05,   1e-05,       1e-05,       0.01593,     0.9383,      0.9504,      0.9484,      0.9411,      0.9372,      0.942,       0.9371,      0.0223,      0.1333,      0.0009072,   9.931e-05,   1.0,         0.9999,      0.9999,      0.9998,      0.9993,      0.9969,      0.00856,     0.633,       0.202,       0.298,       0.3974,      0.1226,      0.9426,      0.9488,      0.9499,      0.9471,      0.9426,      0.5029,      0.963,       0.9584,      0.9605,      0.9748,      0.9726,      0.9807,      0.994,       0.9962,      0.983,       0.6249,      0.9384,      0.9968,      0.9974,      0.9973,      0.2371,      1e-05,       1e-05,       3.264e-05,   0.1526,      0.9952,      0.5088,      0.3748,      0.8961,      0.06046,     0.02132,     0.06441,     0.7164,      1e-05,       0.102
1010,        7.07e-05,    0.4338,      0.923,       0.9429,      0.03434,     3.852e-05,   0.005091,    7.923e-05,   1e-05,       7e-05,       1e-05,       0.000317,    0.0003353,   0.002246,    8.451e-05,   9.398e-05,   0.09301,     0.3575,      1.905e-05,   2.078e-05,   1e-05,       1e-05,       0.01784,     0.9379,      0.9501,      0.9481,      0.9407,      0.9368,      0.9416,      0.9367,      0.02029,     0.1259,      0.0007715,   7.816e-05,   1.0,         0.9999,      0.9999,      0.9998,      0.9994,      0.9967,      0.009052,    0.631,       0.2022,      0.296,       0.3941,      0.1231,      0.9422,      0.9484,      0.9496,      0.9468,      0.9422,      0.5464,      0.9629,      0.9583,      0.9604,      0.9748,      0.9726,      0.9808,      0.9941,      0.9963,      0.984,       0.577,       0.9293,      0.997,       0.9994,      0.9941,      0.248,       1e-05,       1e-05,       4.113e-05,   0.1501,      0.9953,      0.5192,      0.387,       0.9259,      0.05929,     0.02498,     0.06074,     0.7232,      1e-05,       0.1091
1020,        8.81e-05,    0.4398,      0.9099,      0.9484,      0.03707,     4.902e-05,   0.005708,    9.752e-05,   1e-05,       8.728e-05,   1e-05,       0.0003967,   0.0004468,   0.002621,    0.0001094,   0.0001185,   0.09917,     0.3681,      2.566e-05,   2.785e-05,   1e-05,       1e-05,       0.01981,     0.9376,      0.9499,      0.9478,      0.9403,      0.9365,      0.9412,      0.9364,      0.01846,     0.1189,      0.0006422,   6.166e-05,   1.0,         0.9999,      0.9999,      0.9999,      0.9994,      0.9969,      0.00958,     0.628,       0.201,       0.293,       0.39,        0.1232,      0.9419,      0.9482,      0.9493,      0.9465,      0.9419,      0.5848,      0.9628,      0.9582,      0.9602,      0.9749,      0.9727,      0.9809,      0.9942,      0.9964,      0.985,       0.5244,      0.9183,      0.9971,      0.9969,      0.9872,      0.2598,      1e-05,       1e-05,       5.209e-05,   0.1477,      0.9956,      0.53,        0.3999,      0.9464,      0.05705,     0.02809,     0.05634,     0.7278,      1e-05,       0.1162
1030,        0.0001098,   0.4442,      0.8909,      0.9614,      0.04006,     6.271e-05,   0.00637,     0.0001198,   1e-05,       0.000109,    1e-05,       0.0004818,   0.0005325,   0.003084,    0.0001406,   0.0001571,   0.1063,      0.3793,      3.34e-05,    3.659e-05,   1e-05,       1e-05,       0.02181,     0.9374,      0.9497,      0.9475,      0.9401,      0.9363,      0.9409,      0.9361,      0.01677,     0.1133,      0.0005357,   4.932e-05,   1.0,         0.9999,      0.9999,      0.9999,      0.9995,      0.9966,      0.009838,    0.626,       0.2012,      0.291,       0.387,       0.1221,      0.9417,      0.9479,      0.9492,      0.9463,      0.9416,      0.6192,      0.9628,      0.9582,      0.9602,      0.975,       0.9727,      0.981,       0.9942,      0.9965,      0.9858,      0.4702,      0.9046,      0.9973,      0.9921,      0.9746,      0.2716,      1e-05,       1e-05,       6.608e-05,   0.1454,      0.9963,      0.5402,      0.4119,      0.9499,      0.05553,     0.03263,     0.05164,     0.7317,      1e-05,       0.123
1040,        0.0001337,   0.4475,      0.868,       0.9731,      0.043,       7.974e-05,   0.007145,    0.0001471,   1e-05,       0.0001363,   1e-05,       0.0006148,   0.0006468,   0.003652,    0.0001816,   0.0002103,   0.1124,      0.3898,      4.45e-05,    4.852e-05,   1e-05,       1e-05,       0.02396,     0.9372,      0.9495,      0.9472,      0.9398,      0.9361,      0.9407,      0.9359,      0.01525,     0.1089,      0.0004512,   4.055e-05,   1.0,         0.9999,      0.9999,      0.9999,      0.9995,      0.9975,      0.01064,     0.624,       0.2,         0.289,       0.385,       0.1214,      0.9415,      0.9477,      0.949,       0.9461,      0.9414,      0.6527,      0.9628,      0.9582,      0.9601,      0.9751,      0.9728,      0.9811,      0.9942,      0.9966,      0.9865,      0.4126,      0.8896,      0.9974,      0.9801,      0.944,       0.2827,      1e-05,       1e-05,       8.476e-05,   0.1433,      0.9961,      0.5502,      0.4244,      0.9218,      0.053,       0.03673,     0.04693,     0.7338,      1e-05,       0.1295
1050,        0.0001622,   0.4501,      0.8428,      0.9801,      0.0461,      0.0001018,   0.00818,     0.0001815,   1e-05,       0.0001705,   1e-05,       0.0007502,   0.0008132,   0.004329,    0.0002297,   0.0002391,   0.1202,      0.3999,      5.799e-05,   6.733e-05,   1e-05,       1e-05,       0.02634,     0.937,       0.9494,      0.947,       0.9397,      0.9359,      0.9406,      0.9357,      0.01404,     0.1047,      0.0003972,   3.467e-05,   1.0,         0.9999,      0.9999,      0.9999,      0.9995,      0.997,       0.01101,     0.624,       0.201,       0.288,       0.383,       0.1211,      0.9413,      0.9476,      0.9489,      0.946,       0.9412,      0.6821,      0.9628,      0.9581,      0.9601,      0.9752,      0.9729,      0.9812,      0.9943,      0.9967,      0.9873,      0.3537,      0.8716,      0.9972,      0.9434,      0.8572,      0.295,       1e-05,       1e-05,       0.0001072,   0.1411,      0.995,       0.5604,      0.4365,      0.8292,      0.05141,     0.041,       0.04254,     0.7344,      1e-05,       0.136
1060,        0.0002,      0.4513,      0.8133,      0.9843,      0.04929,     0.0001287,   0.00935,     0.0002215,   1e-05,       0.000213,    1e-05,       0.0009159,   0.001044,    0.005237,    0.0002932,   0.0003161,   0.1282,      0.4107,      7.729e-05,   8.545e-05,   1e-05,       1e-05,       0.02928,     0.9369,      0.9493,      0.9468,      0.9395,      0.9357,      0.9405,      0.9356,      0.013,       0.1009,      0.0003472,   3.006e-05,   1.0,         0.9999,      0.9999,      0.9999,      0.9996,      0.9971,      0.01158,     0.623,       0.202,       0.288,       0.38,        0.1213,      0.9412,      0.9475,      0.9488,      0.9459,      0.941,       0.7085,      0.9629,      0.9582,      0.9602,      0.9754,      0.973,       0.9813,      0.9943,      0.9967,      0.988,       0.2968,      0.851,       0.9972,      0.8591,      0.6792,      0.3073,      1e-05,       1e-05,       0.0001355,   0.1392,      0.9928,      0.5696,      0.4478,      0.6715,      0.04881,     0.04375,     0.03842,     0.7347,      1e-05,       0.143
